Unnamed: 0,Title,team,doi_pre,doi_pub,date_added_preprint,date_added_publication,source_preprint,source_publication,original,notes,Preprint in SF tracker,publication in SF tracker,apc_amount,apc_status,OpenAlex_ID,PersonOpenAlex_ID,PersonName,PersonOrcid,Role,Team,IsCorrespondingAuthor,ReferencedWorks,NumInternalReferences,CitedByCount,CitedByInternal,CleanedTeam,TeamsThatCited,ReferencedTeams,IntReferences,ReferencedIndividuals,CleanedTeams,SubFieldIdC5Rank,SubFieldId,DateCreated,PublicationDate
1951,In situ structural analysis reveals membrane shape transitions during autophagosome formation,Harper,10.1101/2022.05.02.490291,10.1073/pnas.2209823119,before_doi_tracker,before_doi_tracker,before_doi_tracker,before_doi_tracker,1,,1.0,1,,,W4296297488,A5037145890,['Anna Bieber'],0000-0001-5014-6620,Key Personnel,['Harper'],No,"['W2032700869', 'W1979717090', 'W7074087288', 'W2103683284', 'W2150038290', 'W2078527512', 'W2008417639', 'W3022527720', 'W3028531968', 'W2981652808', 'W2017828774', 'W3081693490', 'W2765238359', 'W2917864633', 'W2923461283', 'W2100605768', 'W3049468179', 'W2922496608', 'W3212208195', 'W2116056961', 'W2278612953', 'W3104363583', 'W2235248450', 'W3211254852', 'W2014177248', 'W2262858406', 'W2163508965', 'W2138795497', 'W1566724399', 'W2007324616', 'W2410958854', 'W1981358316', 'W1965661521', 'W2101871339', 'W3127669623', 'W2293141975', 'W2892820035', 'W2890848016', 'W2938050888', 'W2045792648', 'W1978754515', 'W2533025094', 'W2578058458', 'W3021113195', 'W2997832844', 'W2003123776', 'W2002174599', 'W3125009241', 'W2264936970', 'W4285109676', 'W2942262066', 'W4200186672', 'W2152231771', 'W4200115066', 'W2142161929', 'W2593511418', 'W6912364797', 'W2897492435', 'W3083406432', 'W3048565589', 'W2945475836', 'W3046368891', 'W2977933365', 'W2899714098', 'W2025922945', 'W2615026636', 'W2901906577', 'W4225410724', 'W2046705115', 'W3102961522', 'W4296297488']",1,87,30,['Harper'],"['Harper', 'Hurley']",['Hurley'],['W4296297488'],['Florian Wilfling'],"['Harper', 'Hurley']",0.9731684381236522,0.0,2025-10-10,2022-09-19
1951,In situ structural analysis reveals membrane shape transitions during autophagosome formation,Harper,10.1101/2022.05.02.490291,10.1073/pnas.2209823119,before_doi_tracker,before_doi_tracker,before_doi_tracker,before_doi_tracker,1,,1.0,1,,,W4296297488,A5037145890,['Anna Bieber'],0000-0001-5014-6620,Key Personnel,['Harper'],No,"['W2032700869', 'W1979717090', 'W7074087288', 'W2103683284', 'W2150038290', 'W2078527512', 'W2008417639', 'W3022527720', 'W3028531968', 'W2981652808', 'W2017828774', 'W3081693490', 'W2765238359', 'W2917864633', 'W2923461283', 'W2100605768', 'W3049468179', 'W2922496608', 'W3212208195', 'W2116056961', 'W2278612953', 'W3104363583', 'W2235248450', 'W3211254852', 'W2014177248', 'W2262858406', 'W2163508965', 'W2138795497', 'W1566724399', 'W2007324616', 'W2410958854', 'W1981358316', 'W1965661521', 'W2101871339', 'W3127669623', 'W2293141975', 'W2892820035', 'W2890848016', 'W2938050888', 'W2045792648', 'W1978754515', 'W2533025094', 'W2578058458', 'W3021113195', 'W2997832844', 'W2003123776', 'W2002174599', 'W3125009241', 'W2264936970', 'W4285109676', 'W2942262066', 'W4200186672', 'W2152231771', 'W4200115066', 'W2142161929', 'W2593511418', 'W6912364797', 'W2897492435', 'W3083406432', 'W3048565589', 'W2945475836', 'W3046368891', 'W2977933365', 'W2899714098', 'W2025922945', 'W2615026636', 'W2901906577', 'W4225410724', 'W2046705115', 'W3102961522', 'W4296297488']",1,87,30,['Harper'],"['Harper', 'Hurley']",['Hurley'],['W4296297488'],['Florian Wilfling'],"['Harper', 'Hurley']",0.9731745705225532,0.0,2025-10-10,2022-09-19
1951,In situ structural analysis reveals membrane shape transitions during autophagosome formation,Harper,10.1101/2022.05.02.490291,10.1073/pnas.2209823119,before_doi_tracker,before_doi_tracker,before_doi_tracker,before_doi_tracker,1,,1.0,1,,,W4296297488,A5037145890,['Anna Bieber'],0000-0001-5014-6620,Key Personnel,['Harper'],No,"['W2032700869', 'W1979717090', 'W7074087288', 'W2103683284', 'W2150038290', 'W2078527512', 'W2008417639', 'W3022527720', 'W3028531968', 'W2981652808', 'W2017828774', 'W3081693490', 'W2765238359', 'W2917864633', 'W2923461283', 'W2100605768', 'W3049468179', 'W2922496608', 'W3212208195', 'W2116056961', 'W2278612953', 'W3104363583', 'W2235248450', 'W3211254852', 'W2014177248', 'W2262858406', 'W2163508965', 'W2138795497', 'W1566724399', 'W2007324616', 'W2410958854', 'W1981358316', 'W1965661521', 'W2101871339', 'W3127669623', 'W2293141975', 'W2892820035', 'W2890848016', 'W2938050888', 'W2045792648', 'W1978754515', 'W2533025094', 'W2578058458', 'W3021113195', 'W2997832844', 'W2003123776', 'W2002174599', 'W3125009241', 'W2264936970', 'W4285109676', 'W2942262066', 'W4200186672', 'W2152231771', 'W4200115066', 'W2142161929', 'W2593511418', 'W6912364797', 'W2897492435', 'W3083406432', 'W3048565589', 'W2945475836', 'W3046368891', 'W2977933365', 'W2899714098', 'W2025922945', 'W2615026636', 'W2901906577', 'W4225410724', 'W2046705115', 'W3102961522', 'W4296297488']",1,87,30,['Harper'],"['Harper', 'Hurley']",['Hurley'],['W4296297488'],['Florian Wilfling'],"['Harper', 'Hurley']",0.9731746386603188,0.0,2025-10-10,2022-09-19
1963,Membrane curvature sensing and stabilization by the autophagic LC3 lipidation machinery,Hurley,10.1101/2022.05.03.490522,10.1126/sciadv.add1436,before_doi_tracker,before_doi_tracker,before_doi_tracker,before_doi_tracker,1,,1.0,1,,,W4311441084,A5040157507,['Liv Jensen'],0000-0003-1492-1743,,[],No,"['W2150168624', 'W2082425146', 'W3198853168', 'W2078527512', 'W3021113195', 'W3022527720', 'W3157329740', 'W2002174599', 'W3049468179', 'W2765238359', 'W4296297488', 'W2578058458', 'W2013958792', 'W2916677192', 'W3039246668', 'W2009733123', 'W1965619318', 'W2913719405', 'W2555734739', 'W2001045944', 'W2912599138', 'W2018302034', 'W3196608509', 'W2091417605', 'W3026901962', 'W2158564511', 'W2270516315', 'W1989165480', 'W2029819246', 'W2050113854', 'W2077160150', 'W2419408610', 'W2166729757', 'W2138418865', 'W1989479561', 'W1984250381', 'W2061761689', 'W2027699805', 'W2062940933', 'W2054200404', 'W2947808797', 'W2029476353', 'W2119993590', 'W2917410623', 'W2140813230', 'W2754646635', 'W2121822849', 'W1982792659', 'W2149572123', 'W2047802226', 'W2161234475', 'W3153643350', 'W2796334734', 'W4210627791', 'W2774046544', 'W1031578623', 'W2555870966', 'W3148042916', 'W2588157903', 'W2083924766', 'W2051720995', 'W2963436022', 'W2804822363', 'W3177828909', 'W3211795435', 'W2327174080', 'W3097900088', 'W2056672534', 'W3197665808', 'W2057477511', 'W2081693079', 'W2067174909', 'W2035687084', 'W2128572087', 'W2170711116', 'W2510475640', 'W4285012155', 'W3102961522']",3,41,21,[],['Hurley'],['Hurley'],"['W4296297488', 'W3196608509', 'W3153643350']","['Florian Wilfling', 'James Hurley']",['Hurley'],0.9361326326136372,0.0,2025-10-10,2022-12-14
1963,Membrane curvature sensing and stabilization by the autophagic LC3 lipidation machinery,Hurley,10.1101/2022.05.03.490522,10.1126/sciadv.add1436,before_doi_tracker,before_doi_tracker,before_doi_tracker,before_doi_tracker,1,,1.0,1,,,W4311441084,A5040157507,['Liv Jensen'],0000-0003-1492-1743,,[],No,"['W2150168624', 'W2082425146', 'W3198853168', 'W2078527512', 'W3021113195', 'W3022527720', 'W3157329740', 'W2002174599', 'W3049468179', 'W2765238359', 'W4296297488', 'W2578058458', 'W2013958792', 'W2916677192', 'W3039246668', 'W2009733123', 'W1965619318', 'W2913719405', 'W2555734739', 'W2001045944', 'W2912599138', 'W2018302034', 'W3196608509', 'W2091417605', 'W3026901962', 'W2158564511', 'W2270516315', 'W1989165480', 'W2029819246', 'W2050113854', 'W2077160150', 'W2419408610', 'W2166729757', 'W2138418865', 'W1989479561', 'W1984250381', 'W2061761689', 'W2027699805', 'W2062940933', 'W2054200404', 'W2947808797', 'W2029476353', 'W2119993590', 'W2917410623', 'W2140813230', 'W2754646635', 'W2121822849', 'W1982792659', 'W2149572123', 'W2047802226', 'W2161234475', 'W3153643350', 'W2796334734', 'W4210627791', 'W2774046544', 'W1031578623', 'W2555870966', 'W3148042916', 'W2588157903', 'W2083924766', 'W2051720995', 'W2963436022', 'W2804822363', 'W3177828909', 'W3211795435', 'W2327174080', 'W3097900088', 'W2056672534', 'W3197665808', 'W2057477511', 'W2081693079', 'W2067174909', 'W2035687084', 'W2128572087', 'W2170711116', 'W2510475640', 'W4285012155', 'W3102961522']",3,41,21,[],['Hurley'],['Hurley'],"['W4296297488', 'W3196608509', 'W3153643350']","['Florian Wilfling', 'James Hurley']",['Hurley'],0.9361303840673736,0.0,2025-10-10,2022-12-14
1963,Membrane curvature sensing and stabilization by the autophagic LC3 lipidation machinery,Hurley,10.1101/2022.05.03.490522,10.1126/sciadv.add1436,before_doi_tracker,before_doi_tracker,before_doi_tracker,before_doi_tracker,1,,1.0,1,,,W4311441084,A5040157507,['Liv Jensen'],0000-0003-1492-1743,,[],No,"['W2150168624', 'W2082425146', 'W3198853168', 'W2078527512', 'W3021113195', 'W3022527720', 'W3157329740', 'W2002174599', 'W3049468179', 'W2765238359', 'W4296297488', 'W2578058458', 'W2013958792', 'W2916677192', 'W3039246668', 'W2009733123', 'W1965619318', 'W2913719405', 'W2555734739', 'W2001045944', 'W2912599138', 'W2018302034', 'W3196608509', 'W2091417605', 'W3026901962', 'W2158564511', 'W2270516315', 'W1989165480', 'W2029819246', 'W2050113854', 'W2077160150', 'W2419408610', 'W2166729757', 'W2138418865', 'W1989479561', 'W1984250381', 'W2061761689', 'W2027699805', 'W2062940933', 'W2054200404', 'W2947808797', 'W2029476353', 'W2119993590', 'W2917410623', 'W2140813230', 'W2754646635', 'W2121822849', 'W1982792659', 'W2149572123', 'W2047802226', 'W2161234475', 'W3153643350', 'W2796334734', 'W4210627791', 'W2774046544', 'W1031578623', 'W2555870966', 'W3148042916', 'W2588157903', 'W2083924766', 'W2051720995', 'W2963436022', 'W2804822363', 'W3177828909', 'W3211795435', 'W2327174080', 'W3097900088', 'W2056672534', 'W3197665808', 'W2057477511', 'W2081693079', 'W2067174909', 'W2035687084', 'W2128572087', 'W2170711116', 'W2510475640', 'W4285012155', 'W3102961522']",3,41,21,[],['Hurley'],['Hurley'],"['W4296297488', 'W3196608509', 'W3153643350']","['Florian Wilfling', 'James Hurley']",['Hurley'],0.9361304522051392,0.0,2025-10-10,2022-12-14
1970,Association between the LRP1B and APOE loci and the development of Parkinson’s disease dementia,Hardy,10.1101/2022.05.23.22275465,10.1093/brain/awac414,before_doi_tracker,before_doi_tracker,before_doi_tracker,before_doi_tracker,1,,1.0,1,,,W4308571577,A5000861365,['Raquel Real'],0000-0001-8117-742X,Key Personnel,['Hardy'],Yes,"['W2584311212', 'W2998956977', 'W2026772921', 'W2594568835', 'W2000216201', 'W2008618284', 'W2139691646', 'W2002088332', 'W3128888007', 'W2070582048', 'W2559604477', 'W2516709650', 'W1874303758', 'W2412578841', 'W2041969715', 'W2064233040', 'W3157584621', 'W1803103211', 'W2006957728', 'W3158274091', 'W4210952882', 'W2510973425', 'W2161633633', 'W2133520037', 'W2770092353', 'W3138513807', 'W2166320441', 'W1533942137', 'W2969948459', 'W3080632072', 'W3128153416', 'W3019747475', 'W2279734831', 'W2033151532', 'W2073836327', 'W3016489931', 'W2173304983', 'W3197364483', 'W2774883395', 'W2959335923', 'W2774903942', 'W2946081234', 'W3171263284', 'W2986932567', 'W2916749909', 'W2975424845', 'W1508108706', 'W3097107670', 'W2049377859', 'W3185213439', 'W2048258807', 'W1976421227', 'W2969456175', 'W2899593101', 'W6759916797', 'W2947322636', 'W4200418682', 'W3119486354', 'W3193662522', 'W4214879746', 'W2030782909', 'W1601209341', 'W2904763455', 'W2937319110', 'W2154737306', 'W2678056474', 'W2944993102', 'W2073483498', 'W4210801668', 'W3109551165', 'W2018976354', 'W2944126840', 'W3014222043', 'W2044112693', 'W2167693778', 'W2018340606', 'W1969717742', 'W2014288364', 'W2129354516', 'W2807498559', 'W2138458759', 'W6805302080', 'W3185524879', 'W2058474765', 'W2007671889', 'W2029164422', 'W6766556944', 'W2549336896', 'W2151926406', 'W2012611625', 'W3004824376', 'W4210295999', 'W2971452603', 'W4205374216', 'W2969388779', 'W2896729883']",0,52,107,['Hardy'],"['Hardy', 'Jakobsson', 'Wood', 'Voet']",[],[],[],"['Hardy', 'Wood']",,,2022-11-12,2022-11-07
1992,Basal ganglia neurons in healthy and parkinsonian primates generate recurring sequences of spikes,Wichmann,10.1101/2022.05.25.493476,10.1152/jn.00265.2022,before_doi_tracker,before_doi_tracker,before_doi_tracker,before_doi_tracker,1,,1.0,1,,,W4362602509,A5056482545,['Adriana Galván'],0000-0001-9939-0130,Co-PI,['Wichmann'],No,"['W2039482318', 'W2053924161', 'W2952076616', 'W1974778249', 'W1990454524', 'W1979332775', 'W1974605146', 'W2059107223', 'W1589858513', 'W1768450208', 'W2145065776', 'W2904996017', 'W1991869255', 'W2001630545', 'W2131171101', 'W1993576080', 'W2130506326', 'W1987271852', 'W2130502591', 'W2022145775', 'W2164782243', 'W2015142659', 'W2079879669', 'W2049666564', 'W2001295722', 'W1753238710', 'W2288785867', 'W1905563481', 'W2093679329', 'W2047878442', 'W2963147688', 'W2043371176', 'W2045695914', 'W4210275479', 'W4300568191']",0,2,0,['Wichmann'],[],[],[],[],['Wichmann'],0.6088460846251843,0.0,2025-10-10,2023-04-05
1992,Basal ganglia neurons in healthy and parkinsonian primates generate recurring sequences of spikes,Wichmann,10.1101/2022.05.25.493476,10.1152/jn.00265.2022,before_doi_tracker,before_doi_tracker,before_doi_tracker,before_doi_tracker,1,,1.0,1,,,W4362602509,A5056482545,['Adriana Galván'],0000-0001-9939-0130,Co-PI,['Wichmann'],No,"['W2039482318', 'W2053924161', 'W2952076616', 'W1974778249', 'W1990454524', 'W1979332775', 'W1974605146', 'W2059107223', 'W1589858513', 'W1768450208', 'W2145065776', 'W2904996017', 'W1991869255', 'W2001630545', 'W2131171101', 'W1993576080', 'W2130506326', 'W1987271852', 'W2130502591', 'W2022145775', 'W2164782243', 'W2015142659', 'W2079879669', 'W2049666564', 'W2001295722', 'W1753238710', 'W2288785867', 'W1905563481', 'W2093679329', 'W2047878442', 'W2963147688', 'W2043371176', 'W2045695914', 'W4210275479', 'W4300568191']",0,2,0,['Wichmann'],[],[],[],[],['Wichmann'],0.608846150046675,0.0,2025-10-10,2023-04-05
1992,Basal ganglia neurons in healthy and parkinsonian primates generate recurring sequences of spikes,Wichmann,10.1101/2022.05.25.493476,10.1152/jn.00265.2022,before_doi_tracker,before_doi_tracker,before_doi_tracker,before_doi_tracker,1,,1.0,1,,,W4362602509,A5056482545,['Adriana Galván'],0000-0001-9939-0130,Co-PI,['Wichmann'],No,"['W2039482318', 'W2053924161', 'W2952076616', 'W1974778249', 'W1990454524', 'W1979332775', 'W1974605146', 'W2059107223', 'W1589858513', 'W1768450208', 'W2145065776', 'W2904996017', 'W1991869255', 'W2001630545', 'W2131171101', 'W1993576080', 'W2130506326', 'W1987271852', 'W2130502591', 'W2022145775', 'W2164782243', 'W2015142659', 'W2079879669', 'W2049666564', 'W2001295722', 'W1753238710', 'W2288785867', 'W1905563481', 'W2093679329', 'W2047878442', 'W2963147688', 'W2043371176', 'W2045695914', 'W4210275479', 'W4300568191']",0,2,0,['Wichmann'],[],[],[],[],['Wichmann'],0.6088407854844367,0.0,2025-10-10,2023-04-05
1994,Local genetic correlations exist among neurodegenerative and neuropsychiatric diseases,Hardy,10.1101/2022.05.30.22275781,10.1038/s41531-023-00504-1,before_doi_tracker,before_doi_tracker,before_doi_tracker,before_doi_tracker,1,,1.0,1,,,W4367316359,A5040314261,['Regina Reynolds'],0000-0001-6470-7919,,[],Yes,"['W2806938337', 'W2891486442', 'W2986932567', 'W2774903942', 'W3128153416', 'W4211016192', 'W4211044101', 'W2904057107', 'W2328119063', 'W4200145162', 'W2135478926', 'W3134724061', 'W2161148141', 'W3109125477', 'W3028279887', 'W2340656051', 'W2948487606', 'W4220735743', 'W4281690897', 'W2066866161', 'W2922473333', 'W3183562257', 'W3005296461', 'W3092849554', 'W2908002252', 'W2916749909', 'W3162259891', 'W2911487850', 'W2777388159', 'W4220764353', 'W2565199748', 'W3197843875', 'W2773780551', 'W2734706909', 'W2532143627', 'W3021154796', 'W2920516237', 'W2017079501', 'W2277462866', 'W4280619985', 'W3197364483', 'W2904763455', 'W3195608089', 'W3025047014', 'W2018667373', 'W2620257106', 'W2790756470', 'W1905907413', 'W1951340543', 'W2147315853', 'W3128927494', 'W2049726073', 'W1995594551', 'W2584260978', 'W2605638193', 'W2623521763', 'W2982566616', 'W2032753663', 'W4250359879', 'W3017227862', 'W2438256301', 'W2999009832', 'W2153860431', 'W2195783463', 'W2345621280', 'W2107916366', 'W2104549677', 'W2107940314', 'W4254687493', 'W2131478115', 'W4399575816', 'W2099143842', 'W2990427812', 'W4200177688', 'W3105982350', 'W2103019815', 'W3009429433', 'W2962898942']",0,17,69,[],"['Wood', 'Hardy', 'Studer', 'Scherzer']",[],[],[],"['Wood', 'Hardy']",0.8871910412857364,0.0,2025-10-10,2023-04-28
1994,Local genetic correlations exist among neurodegenerative and neuropsychiatric diseases,Hardy,10.1101/2022.05.30.22275781,10.1038/s41531-023-00504-1,before_doi_tracker,before_doi_tracker,before_doi_tracker,before_doi_tracker,1,,1.0,1,,,W4367316359,A5040314261,['Regina Reynolds'],0000-0001-6470-7919,,[],Yes,"['W2806938337', 'W2891486442', 'W2986932567', 'W2774903942', 'W3128153416', 'W4211016192', 'W4211044101', 'W2904057107', 'W2328119063', 'W4200145162', 'W2135478926', 'W3134724061', 'W2161148141', 'W3109125477', 'W3028279887', 'W2340656051', 'W2948487606', 'W4220735743', 'W4281690897', 'W2066866161', 'W2922473333', 'W3183562257', 'W3005296461', 'W3092849554', 'W2908002252', 'W2916749909', 'W3162259891', 'W2911487850', 'W2777388159', 'W4220764353', 'W2565199748', 'W3197843875', 'W2773780551', 'W2734706909', 'W2532143627', 'W3021154796', 'W2920516237', 'W2017079501', 'W2277462866', 'W4280619985', 'W3197364483', 'W2904763455', 'W3195608089', 'W3025047014', 'W2018667373', 'W2620257106', 'W2790756470', 'W1905907413', 'W1951340543', 'W2147315853', 'W3128927494', 'W2049726073', 'W1995594551', 'W2584260978', 'W2605638193', 'W2623521763', 'W2982566616', 'W2032753663', 'W4250359879', 'W3017227862', 'W2438256301', 'W2999009832', 'W2153860431', 'W2195783463', 'W2345621280', 'W2107916366', 'W2104549677', 'W2107940314', 'W4254687493', 'W2131478115', 'W4399575816', 'W2099143842', 'W2990427812', 'W4200177688', 'W3105982350', 'W2103019815', 'W3009429433', 'W2962898942']",0,17,69,[],"['Wood', 'Hardy', 'Studer', 'Scherzer']",[],[],[],"['Wood', 'Hardy']",0.8871909758642457,0.0,2025-10-10,2023-04-28
1994,Local genetic correlations exist among neurodegenerative and neuropsychiatric diseases,Hardy,10.1101/2022.05.30.22275781,10.1038/s41531-023-00504-1,before_doi_tracker,before_doi_tracker,before_doi_tracker,before_doi_tracker,1,,1.0,1,,,W4367316359,A5040314261,['Regina Reynolds'],0000-0001-6470-7919,,[],Yes,"['W2806938337', 'W2891486442', 'W2986932567', 'W2774903942', 'W3128153416', 'W4211016192', 'W4211044101', 'W2904057107', 'W2328119063', 'W4200145162', 'W2135478926', 'W3134724061', 'W2161148141', 'W3109125477', 'W3028279887', 'W2340656051', 'W2948487606', 'W4220735743', 'W4281690897', 'W2066866161', 'W2922473333', 'W3183562257', 'W3005296461', 'W3092849554', 'W2908002252', 'W2916749909', 'W3162259891', 'W2911487850', 'W2777388159', 'W4220764353', 'W2565199748', 'W3197843875', 'W2773780551', 'W2734706909', 'W2532143627', 'W3021154796', 'W2920516237', 'W2017079501', 'W2277462866', 'W4280619985', 'W3197364483', 'W2904763455', 'W3195608089', 'W3025047014', 'W2018667373', 'W2620257106', 'W2790756470', 'W1905907413', 'W1951340543', 'W2147315853', 'W3128927494', 'W2049726073', 'W1995594551', 'W2584260978', 'W2605638193', 'W2623521763', 'W2982566616', 'W2032753663', 'W4250359879', 'W3017227862', 'W2438256301', 'W2999009832', 'W2153860431', 'W2195783463', 'W2345621280', 'W2107916366', 'W2104549677', 'W2107940314', 'W4254687493', 'W2131478115', 'W4399575816', 'W2099143842', 'W2990427812', 'W4200177688', 'W3105982350', 'W2103019815', 'W3009429433', 'W2962898942']",0,17,69,[],"['Wood', 'Hardy', 'Studer', 'Scherzer']",[],[],[],"['Wood', 'Hardy']",0.887190910442755,0.0,2025-10-10,2023-04-28
2003,The GBA variant E326K is associated with alpha-synuclein aggregation and lipid droplet accumulation in human cell lines,Schapira,10.1101/2022.06.01.494130,10.1093/hmg/ddac233,before_doi_tracker,before_doi_tracker,before_doi_tracker,before_doi_tracker,1,,1.0,1,,,W4296974338,A5050495296,['Laura Smith'],0000-0002-1108-2991,,[],No,"['W2170281382', 'W2004865303', 'W2096739914', 'W2099884882', 'W1945664289', 'W2165400844', 'W2166886278', 'W2025843054', 'W2002269285', 'W2208335363', 'W2807185903', 'W1996637092', 'W1991968375', 'W3128633971', 'W2523238466', 'W1855414224', 'W1977189852', 'W2030196736', 'W2746034036', 'W3039154300', 'W2804413306', 'W2516709650', 'W3016496454', 'W3080217649', 'W2079378641', 'W2277130721', 'W2910292062', 'W2752885251', 'W1982224533', 'W2588436274', 'W2102600433', 'W2163130181', 'W2068198079', 'W2743583757', 'W2554419816', 'W2474991972', 'W2031365272', 'W2589161214', 'W2604816124', 'W1986341243', 'W2151402740', 'W1913190924', 'W1990974805', 'W2795198244', 'W3100152956', 'W4205299346', 'W2779236324', 'W2746979715', 'W2752927128', 'W6628474597', 'W2261503230', 'W2060574598', 'W2907544909', 'W2980461554', 'W2498732400', 'W3016614566', 'W3183996611', 'W4224297855', 'W2793540513', 'W3046107762', 'W2976915115', 'W2000597290', 'W1974000284', 'W2003677117', 'W2136230100', 'W3083765282', 'W2134369114', 'W2516366589', 'W1529235958', 'W114818266', 'W1987787530', 'W1413761512', 'W6791127412', 'W1991209291', 'W1979904354', 'W3123784072', 'W2048168961', 'W1991252846', 'W2443158342', 'W2021121989', 'W1992014969', 'W2765638828', 'W3080119533', 'W2782942514', 'W2754978041', 'W2063754694', 'W2938730938', 'W3091914742', 'W2902875229', 'W6752551364', 'W2059323997', 'W2153974854', 'W2293141975', 'W2729569907', 'W2036386995', 'W2091214947', 'W3187025390', 'W1558432922', 'W2973720548', 'W6685608195', 'W829483284', 'W3138386515', 'W2805234895', 'W1998260962', 'W3021171301', 'W1964184380', 'W3132630320', 'W2809346329', 'W2181049721']",2,13,11,[],['Schapira'],['Schapira'],"['W4205299346', 'W4224297855']","['Donato Monte', 'Anthony Schapira']",['Schapira'],0.7625357987303073,0.0,2022-09-25,2022-09-18
2003,The GBA variant E326K is associated with alpha-synuclein aggregation and lipid droplet accumulation in human cell lines,Schapira,10.1101/2022.06.01.494130,10.1093/hmg/ddac233,before_doi_tracker,before_doi_tracker,before_doi_tracker,before_doi_tracker,1,,1.0,1,,,W4296974338,A5050495296,['Laura Smith'],0000-0002-1108-2991,,[],No,"['W2170281382', 'W2004865303', 'W2096739914', 'W2099884882', 'W1945664289', 'W2165400844', 'W2166886278', 'W2025843054', 'W2002269285', 'W2208335363', 'W2807185903', 'W1996637092', 'W1991968375', 'W3128633971', 'W2523238466', 'W1855414224', 'W1977189852', 'W2030196736', 'W2746034036', 'W3039154300', 'W2804413306', 'W2516709650', 'W3016496454', 'W3080217649', 'W2079378641', 'W2277130721', 'W2910292062', 'W2752885251', 'W1982224533', 'W2588436274', 'W2102600433', 'W2163130181', 'W2068198079', 'W2743583757', 'W2554419816', 'W2474991972', 'W2031365272', 'W2589161214', 'W2604816124', 'W1986341243', 'W2151402740', 'W1913190924', 'W1990974805', 'W2795198244', 'W3100152956', 'W4205299346', 'W2779236324', 'W2746979715', 'W2752927128', 'W6628474597', 'W2261503230', 'W2060574598', 'W2907544909', 'W2980461554', 'W2498732400', 'W3016614566', 'W3183996611', 'W4224297855', 'W2793540513', 'W3046107762', 'W2976915115', 'W2000597290', 'W1974000284', 'W2003677117', 'W2136230100', 'W3083765282', 'W2134369114', 'W2516366589', 'W1529235958', 'W114818266', 'W1987787530', 'W1413761512', 'W6791127412', 'W1991209291', 'W1979904354', 'W3123784072', 'W2048168961', 'W1991252846', 'W2443158342', 'W2021121989', 'W1992014969', 'W2765638828', 'W3080119533', 'W2782942514', 'W2754978041', 'W2063754694', 'W2938730938', 'W3091914742', 'W2902875229', 'W6752551364', 'W2059323997', 'W2153974854', 'W2293141975', 'W2729569907', 'W2036386995', 'W2091214947', 'W3187025390', 'W1558432922', 'W2973720548', 'W6685608195', 'W829483284', 'W3138386515', 'W2805234895', 'W1998260962', 'W3021171301', 'W1964184380', 'W3132630320', 'W2809346329', 'W2181049721']",2,13,11,[],['Schapira'],['Schapira'],"['W4205299346', 'W4224297855']","['Donato Monte', 'Anthony Schapira']",['Schapira'],0.7625356624547761,0.0,2022-09-25,2022-09-18
2003,The GBA variant E326K is associated with alpha-synuclein aggregation and lipid droplet accumulation in human cell lines,Schapira,10.1101/2022.06.01.494130,10.1093/hmg/ddac233,before_doi_tracker,before_doi_tracker,before_doi_tracker,before_doi_tracker,1,,1.0,1,,,W4296974338,A5050495296,['Laura Smith'],0000-0002-1108-2991,,[],No,"['W2170281382', 'W2004865303', 'W2096739914', 'W2099884882', 'W1945664289', 'W2165400844', 'W2166886278', 'W2025843054', 'W2002269285', 'W2208335363', 'W2807185903', 'W1996637092', 'W1991968375', 'W3128633971', 'W2523238466', 'W1855414224', 'W1977189852', 'W2030196736', 'W2746034036', 'W3039154300', 'W2804413306', 'W2516709650', 'W3016496454', 'W3080217649', 'W2079378641', 'W2277130721', 'W2910292062', 'W2752885251', 'W1982224533', 'W2588436274', 'W2102600433', 'W2163130181', 'W2068198079', 'W2743583757', 'W2554419816', 'W2474991972', 'W2031365272', 'W2589161214', 'W2604816124', 'W1986341243', 'W2151402740', 'W1913190924', 'W1990974805', 'W2795198244', 'W3100152956', 'W4205299346', 'W2779236324', 'W2746979715', 'W2752927128', 'W6628474597', 'W2261503230', 'W2060574598', 'W2907544909', 'W2980461554', 'W2498732400', 'W3016614566', 'W3183996611', 'W4224297855', 'W2793540513', 'W3046107762', 'W2976915115', 'W2000597290', 'W1974000284', 'W2003677117', 'W2136230100', 'W3083765282', 'W2134369114', 'W2516366589', 'W1529235958', 'W114818266', 'W1987787530', 'W1413761512', 'W6791127412', 'W1991209291', 'W1979904354', 'W3123784072', 'W2048168961', 'W1991252846', 'W2443158342', 'W2021121989', 'W1992014969', 'W2765638828', 'W3080119533', 'W2782942514', 'W2754978041', 'W2063754694', 'W2938730938', 'W3091914742', 'W2902875229', 'W6752551364', 'W2059323997', 'W2153974854', 'W2293141975', 'W2729569907', 'W2036386995', 'W2091214947', 'W3187025390', 'W1558432922', 'W2973720548', 'W6685608195', 'W829483284', 'W3138386515', 'W2805234895', 'W1998260962', 'W3021171301', 'W1964184380', 'W3132630320', 'W2809346329', 'W2181049721']",2,13,11,[],['Schapira'],['Schapira'],"['W4205299346', 'W4224297855']","['Donato Monte', 'Anthony Schapira']",['Schapira'],0.7625357305925416,0.0,2022-09-25,2022-09-18
